financial_year,state_code,state,month,month_date,regular,adhoc,total
2019-20,38,Ladakh,2019-11,2019-11-01,,0.0,0.0
2019-20,38,Ladakh,2019-12,2019-12-01,,0.0,0.0
2019-20,38,Ladakh,2020-01,2020-01-01,,0.0,0.0
2019-20,38,Ladakh,2020-02,2020-02-01,,0.0,0.0
2019-20,38,Ladakh,2020-03,2020-03-01,,0.0,0.0
2019-20,97,Other Territory,2019-04,2019-04-01,,0.0,0.0
2019-20,97,Other Territory,2019-05,2019-05-01,,0.0,0.0
2019-20,97,Other Territory,2019-06,2019-06-01,,0.0,0.0
2019-20,97,Other Territory,2019-07,2019-07-01,,0.0,0.0
2019-20,97,Other Territory,2019-08,2019-08-01,,0.0,0.0
2019-20,97,Other Territory,2019-09,2019-09-01,326.1841427,0.0,326.1841427
2019-20,97,Other Territory,2019-10,2019-10-01,17.0222359,0.0,17.0222359
2019-20,97,Other Territory,2019-11,2019-11-01,11.0599739,0.0,11.0599739
2019-20,97,Other Territory,2019-12,2019-12-01,21.0,0.0,21.0
2019-20,97,Other Territory,2020-01,2020-01-01,12.0,0.0,12.0
2019-20,97,Other Territory,2020-02,2020-02-01,23.3,0.0,23.3
2019-20,97,Other Territory,2020-03,2020-03-01,,0.0,0.0
2020-21,01,Jammu and Kashmir,2020-04,2020-04-01,32.69,0.0,32.69
2020-21,01,Jammu and Kashmir,2020-05,2020-05-01,101.31,0.0,101.31
2020-21,01,Jammu and Kashmir,2020-06,2020-06-01,144.0,0.0,144.0
2020-21,01,Jammu and Kashmir,2020-07,2020-07-01,277.35447184099996,0.0,277.35447184099996
2020-21,01,Jammu and Kashmir,2020-08,2020-08-01,238.84434600900002,0.0,238.84434600900002
2020-21,01,Jammu and Kashmir,2020-09,2020-09-01,293.845225273,0.0,293.845225273
2020-21,01,Jammu and Kashmir,2020-10,2020-10-01,401.258447338,0.0,401.258447338
2020-21,01,Jammu and Kashmir,2020-11,2020-11-01,299.749336191,0.0,299.749336191
2020-21,01,Jammu and Kashmir,2020-12,2020-12-01,311.411794745,0.0,311.411794745
2020-21,01,Jammu and Kashmir,2021-01,2021-01-01,290.92399199999994,0.0,290.92399199999994
2020-21,01,Jammu and Kashmir,2021-02,2021-02-01,243.66949554200002,285.6270338031074,529.2965293451074
2020-21,01,Jammu and Kashmir,2021-03,2021-03-01,251.48657466000003,166.6158736,418.10244826
2020-21,02,Himachal Pradesh,2020-04,2020-04-01,13.61,0.0,13.61
2020-21,02,Himachal Pradesh,2020-05,2020-05-01,45.92,0.0,45.92
2020-21,02,Himachal Pradesh,2020-06,2020-06-01,79.4,0.0,79.4
2020-21,02,Himachal Pradesh,2020-07,2020-07-01,166.38835092799997,0.0,166.38835092799997
2020-21,02,Himachal Pradesh,2020-08,2020-08-01,157.44741871600002,0.0,157.44741871600002
2020-21,02,Himachal Pradesh,2020-09,2020-09-01,167.951812362,0.0,167.951812362
2020-21,02,Himachal Pradesh,2020-10,2020-10-01,207.21314736299996,0.0,207.21314736299996
2020-21,02,Himachal Pradesh,2020-11,2020-11-01,167.548641753,0.0,167.548641753
2020-21,02,Himachal Pradesh,2020-12,2020-12-01,198.760102492,0.0,198.760102492
2020-21,02,Himachal Pradesh,2021-01,2021-01-01,183.70271814299997,0.0,183.70271814299997
2020-21,02,Himachal Pradesh,2021-02,2021-02-01,130.65989434099998,217.78617807248116,348.44607241348115
2020-21,02,Himachal Pradesh,2021-03,2021-03-01,120.930031504,127.0362066,247.966238104
2020-21,03,Punjab,2020-04,2020-04-01,54.34,0.0,54.34
2020-21,03,Punjab,2020-05,2020-05-01,273.36,0.0,273.36
2020-21,03,Punjab,2020-06,2020-06-01,361.6,0.0,361.6
2020-21,03,Punjab,2020-07,2020-07-01,613.746691192,0.0,613.746691192
2020-21,03,Punjab,2020-08,2020-08-01,530.117244209,0.0,530.117244209
2020-21,03,Punjab,2020-09,2020-09-01,571.5073008920001,0.0,571.5073008920001
2020-21,03,Punjab,2020-10,2020-10-01,522.762813411,0.0,522.762813411
2020-21,03,Punjab,2020-11,2020-11-01,518.960216997,0.0,518.960216997
2020-21,03,Punjab,2020-12,2020-12-01,535.5293180739999,0.0,535.5293180739999
2020-21,03,Punjab,2021-01,2021-01-01,619.657995701,0.0,619.657995701
2020-21,03,Punjab,2021-02,2021-02-01,543.027682403,897.4011104283468,1440.4287928313468
2020-21,03,Punjab,2021-03,2021-03-01,576.9818173159999,523.4864862,1100.4683035159999
2020-21,04,Chandigarh,2020-04,2020-04-01,4.58,0.0,4.58
2020-21,04,Chandigarh,2020-05,2020-05-01,21.47,0.0,21.47
2020-21,04,Chandigarh,2020-06,2020-06-01,36.1,0.0,36.1
2020-21,04,Chandigarh,2020-07,2020-07-01,71.377330648,0.0,71.377330648
2020-21,04,Chandigarh,2020-08,2020-08-01,57.83581169999999,0.0,57.83581169999999
2020-21,04,Chandigarh,2020-09,2020-09-01,68.85640541600002,0.0,68.85640541600002
2020-21,04,Chandigarh,2020-10,2020-10-01,57.15096025999999,0.0,57.15096025999999
2020-21,04,Chandigarh,2020-11,2020-11-01,70.30211254,0.0,70.30211254
2020-21,04,Chandigarh,2020-12,2020-12-01,81.943633644,0.0,81.943633644
2020-21,04,Chandigarh,2021-01,2021-01-01,72.728780466,0.0,72.728780466
2020-21,04,Chandigarh,2021-02,2021-02-01,67.981865328,68.05194931222506,136.03381464022505
2020-21,04,Chandigarh,2021-03,2021-03-01,73.154576404,39.6886019,112.84317830399999
2020-21,05,Uttarakhand,2020-04,2020-04-01,25.81,0.0,25.81
2020-21,05,Uttarakhand,2020-05,2020-05-01,30.83,0.0,30.83
2020-21,05,Uttarakhand,2020-06,2020-06-01,111.4,0.0,111.4
2020-21,05,Uttarakhand,2020-07,2020-07-01,63.66008945899999,0.0,63.66008945899999
2020-21,05,Uttarakhand,2020-08,2020-08-01,92.25954559099999,0.0,92.25954559099999
2020-21,05,Uttarakhand,2020-09,2020-09-01,113.71873341899996,0.0,113.71873341899996
2020-21,05,Uttarakhand,2020-10,2020-10-01,59.448193726999975,0.0,59.448193726999975
2020-21,05,Uttarakhand,2020-11,2020-11-01,85.018922688,0.0,85.018922688
2020-21,05,Uttarakhand,2020-12,2020-12-01,120.20049631200001,0.0,120.20049631200001
2020-21,05,Uttarakhand,2021-01,2021-01-01,110.35526823899998,0.0,110.35526823899998
2020-21,05,Uttarakhand,2021-02,2021-02-01,118.97351936199999,297.30048648897355,416.27400585097354
2020-21,05,Uttarakhand,2021-03,2021-03-01,82.81850314200001,173.4243026,256.24280574200003
2020-21,06,Haryana,2020-04,2020-04-01,-15.77,0.0,-15.77
2020-21,06,Haryana,2020-05,2020-05-01,345.25,0.0,345.25
2020-21,06,Haryana,2020-06,2020-06-01,521.7,0.0,521.7
2020-21,06,Haryana,2020-07,2020-07-01,667.011314796,0.0,667.011314796
2020-21,06,Haryana,2020-08,2020-08-01,513.174247411,0.0,513.174247411
2020-21,06,Haryana,2020-09,2020-09-01,535.0361551530001,0.0,535.0361551530001
2020-21,06,Haryana,2020-10,2020-10-01,1368.2192268039998,0.0,1368.2192268039998
2020-21,06,Haryana,2020-11,2020-11-01,277.046678459,0.0,277.046678459
2020-21,06,Haryana,2020-12,2020-12-01,472.2071279,0.0,472.2071279
2020-21,06,Haryana,2021-01,2021-01-01,640.137751964,0.0,640.137751964
2020-21,06,Haryana,2021-02,2021-02-01,394.0006748770001,912.7291698821283,1306.7298447591284
2020-21,06,Haryana,2021-03,2021-03-01,399.107450717,532.419145,931.526595717
2020-21,07,Delhi,2020-04,2020-04-01,80.07,0.0,80.07
2020-21,07,Delhi,2020-05,2020-05-01,585.58,0.0,585.58
2020-21,07,Delhi,2020-06,2020-06-01,329.0,0.0,329.0
2020-21,07,Delhi,2020-07,2020-07-01,685.1346680039999,0.0,685.1346680039999
2020-21,07,Delhi,2020-08,2020-08-01,528.082148778,0.0,528.082148778
2020-21,07,Delhi,2020-09,2020-09-01,481.7283428030001,0.0,481.7283428030001
2020-21,07,Delhi,2020-10,2020-10-01,613.0259532650001,0.0,613.0259532650001
2020-21,07,Delhi,2020-11,2020-11-01,444.1022171289999,0.0,444.1022171289999
2020-21,07,Delhi,2020-12,2020-12-01,412.10795054000005,0.0,412.10795054000005
2020-21,07,Delhi,2021-01,2021-01-01,562.6653795189999,0.0,562.6653795189999
2020-21,07,Delhi,2021-02,2021-02-01,606.2376272480002,1005.8329384162096,1612.0705656642099
2020-21,07,Delhi,2021-03,2021-03-01,752.2513381190001,586.7413303,1338.992668419
2020-21,08,Rajasthan,2020-04,2020-04-01,113.55,0.0,113.55
2020-21,08,Rajasthan,2020-05,2020-05-01,332.77,0.0,332.77
2020-21,08,Rajasthan,2020-06,2020-06-01,539.0,0.0,539.0
2020-21,08,Rajasthan,2020-07,2020-07-01,905.9889520070002,0.0,905.9889520070002
2020-21,08,Rajasthan,2020-08,2020-08-01,852.9662092149999,0.0,852.9662092149999
2020-21,08,Rajasthan,2020-09,2020-09-01,861.228413168,0.0,861.228413168
2020-21,08,Rajasthan,2020-10,2020-10-01,885.8902165,0.0,885.8902165
2020-21,08,Rajasthan,2020-11,2020-11-01,874.6517009379999,0.0,874.6517009379999
2020-21,08,Rajasthan,2020-12,2020-12-01,918.811541052,0.0,918.811541052
2020-21,08,Rajasthan,2021-01,2021-01-01,939.3233117240002,0.0,939.3233117240002
2020-21,08,Rajasthan,2021-02,2021-02-01,861.5084948199999,1028.2573216911865,1889.7658165111864
2020-21,08,Rajasthan,2021-03,2021-03-01,821.815820561,599.8135139,1421.6293344609999
2020-21,09,Uttar Pradesh,2020-04,2020-04-01,318.24,0.0,318.24
2020-21,09,Uttar Pradesh,2020-05,2020-05-01,990.99,0.0,990.99
2020-21,09,Uttar Pradesh,2020-06,2020-06-01,1218.2,0.0,1218.2
2020-21,09,Uttar Pradesh,2020-07,2020-07-01,2320.861170064,0.0,2320.861170064
2020-21,09,Uttar Pradesh,2020-08,2020-08-01,1838.2223290640004,0.0,1838.2223290640004
2020-21,09,Uttar Pradesh,2020-09,2020-09-01,1984.441285436,0.0,1984.441285436
2020-21,09,Uttar Pradesh,2020-10,2020-10-01,2018.45897393,0.0,2018.45897393
2020-21,09,Uttar Pradesh,2020-11,2020-11-01,1940.0652907609997,0.0,1940.0652907609997
2020-21,09,Uttar Pradesh,2020-12,2020-12-01,2357.2625492749994,0.0,2357.2625492749994
2020-21,09,Uttar Pradesh,2021-01,2021-01-01,2365.827357737,0.0,2365.827357737
2020-21,09,Uttar Pradesh,2021-02,2021-02-01,2153.635754991,2000.8439830050968,4154.479737996096
2020-21,09,Uttar Pradesh,2021-03,2021-03-01,2074.11716072,1167.1644385,3241.28159922
2020-21,10,Bihar,2020-04,2020-04-01,104.59,0.0,104.59
2020-21,10,Bihar,2020-05,2020-05-01,422.53,0.0,422.53
2020-21,10,Bihar,2020-06,2020-06-01,539.1,0.0,539.1
2020-21,10,Bihar,2020-07,2020-07-01,1057.599333906,0.0,1057.599333906
2020-21,10,Bihar,2020-08,2020-08-01,758.6934960770001,0.0,758.6934960770001
2020-21,10,Bihar,2020-09,2020-09-01,992.118986217,0.0,992.118986217
2020-21,10,Bihar,2020-10,2020-10-01,1057.775453075,0.0,1057.775453075
2020-21,10,Bihar,2020-11,2020-11-01,887.6943985400002,0.0,887.6943985400002
2020-21,10,Bihar,2020-12,2020-12-01,992.8673140559999,0.0,992.8673140559999
2020-21,10,Bihar,2021-01,2021-01-01,1027.5550769610002,0.0,1027.5550769610002
2020-21,10,Bihar,2021-02,2021-02-01,886.6299702580002,756.326192862986,1642.9561631209863
2020-21,10,Bihar,2021-03,2021-03-01,876.300903448,441.1861969,1317.487100348
2020-21,11,Sikkim,2020-04,2020-04-01,1.54,0.0,1.54
2020-21,11,Sikkim,2020-05,2020-05-01,4.96,0.0,4.96
2020-21,11,Sikkim,2020-06,2020-06-01,10.9,0.0,10.9
2020-21,11,Sikkim,2020-07,2020-07-01,20.147174542000002,0.0,20.147174542000002
2020-21,11,Sikkim,2020-08,2020-08-01,15.325187467,0.0,15.325187467
2020-21,11,Sikkim,2020-09,2020-09-01,20.584896010999998,0.0,20.584896010999998
2020-21,11,Sikkim,2020-10,2020-10-01,25.92302711,0.0,25.92302711
2020-21,11,Sikkim,2020-11,2020-11-01,23.637319236999996,0.0,23.637319236999996
2020-21,11,Sikkim,2020-12,2020-12-01,23.308813382,0.0,23.308813382
2020-21,11,Sikkim,2021-01,2021-01-01,27.546195,0.0,27.546195
2020-21,11,Sikkim,2021-02,2021-02-01,23.361342277000002,14.724871928980068,38.08621420598007
2020-21,11,Sikkim,2021-03,2021-03-01,21.958608079999998,8.5876984,30.54630648
2020-21,12,Arunachal Pradesh,2020-04,2020-04-01,8.41,0.0,8.41
2020-21,12,Arunachal Pradesh,2020-05,2020-05-01,18.39,0.0,18.39
2020-21,12,Arunachal Pradesh,2020-06,2020-06-01,23.2,0.0,23.2
2020-21,12,Arunachal Pradesh,2020-07,2020-07-01,44.317208218,0.0,44.317208218
2020-21,12,Arunachal Pradesh,2020-08,2020-08-01,31.112641106999998,0.0,31.112641106999998
2020-21,12,Arunachal Pradesh,2020-09,2020-09-01,41.553301407999996,0.0,41.553301407999996
2020-21,12,Arunachal Pradesh,2020-10,2020-10-01,66.14599849199999,0.0,66.14599849199999
2020-21,12,Arunachal Pradesh,2020-11,2020-11-01,43.888858344,0.0,43.888858344
2020-21,12,Arunachal Pradesh,2020-12,2020-12-01,56.996589637,0.0,56.996589637
2020-21,12,Arunachal Pradesh,2021-01,2021-01-01,64.518101801,0.0,64.518101801
2020-21,12,Arunachal Pradesh,2021-02,2021-02-01,62.639008966,15.32805945378166,77.96706841978165
2020-21,12,Arunachal Pradesh,2021-03,2021-03-01,53.960405052999995,8.9326588,62.893063852999994
2020-21,13,Nagaland,2020-04,2020-04-01,6.68,0.0,6.68
2020-21,13,Nagaland,2020-05,2020-05-01,14.19,0.0,14.19
2020-21,13,Nagaland,2020-06,2020-06-01,23.5,0.0,23.5
2020-21,13,Nagaland,2020-07,2020-07-01,38.000626794999995,0.0,38.000626794999995
2020-21,13,Nagaland,2020-08,2020-08-01,29.270032946000004,0.0,29.270032946000004
2020-21,13,Nagaland,2020-09,2020-09-01,39.298426688,0.0,39.298426688
2020-21,13,Nagaland,2020-10,2020-10-01,64.52166018,0.0,64.52166018
2020-21,13,Nagaland,2020-11,2020-11-01,39.998675755,0.0,39.998675755
2020-21,13,Nagaland,2020-12,2020-12-01,50.372143497,0.0,50.372143497
2020-21,13,Nagaland,2021-01,2021-01-01,49.49882483300001,0.0,49.49882483300001
2020-21,13,Nagaland,2021-02,2021-02-01,51.376817194000004,15.363541072887639,66.74035826688764
2020-21,13,Nagaland,2021-03,2021-03-01,44.984211988,8.9689704,53.953182388
2020-21,14,Manipur,2020-04,2020-04-01,6.56,0.0,6.56
2020-21,14,Manipur,2020-05,2020-05-01,28.75,0.0,28.75
2020-21,14,Manipur,2020-06,2020-06-01,25.2,0.0,25.2
2020-21,14,Manipur,2020-07,2020-07-01,57.434823585000004,0.0,57.434823585000004
2020-21,14,Manipur,2020-08,2020-08-01,27.496431886,0.0,27.496431886
2020-21,14,Manipur,2020-09,2020-09-01,56.355209849,0.0,56.355209849
2020-21,14,Manipur,2020-10,2020-10-01,82.42601323100001,0.0,82.42601323100001
2020-21,14,Manipur,2020-11,2020-11-01,63.114322462,0.0,63.114322462
2020-21,14,Manipur,2020-12,2020-12-01,74.062768213,0.0,74.062768213
2020-21,14,Manipur,2021-01,2021-01-01,71.91409734199999,0.0,71.91409734199999
2020-21,14,Manipur,2021-02,2021-02-01,65.39640145799999,20.792228796101977,86.18863025410197
2020-21,14,Manipur,2021-03,2021-03-01,65.17401877100001,12.1280815,77.302100271
2020-21,15,Mizoram,2020-04,2020-04-01,8.32,0.0,8.32
2020-21,15,Mizoram,2020-05,2020-05-01,14.21,0.0,14.21
2020-21,15,Mizoram,2020-06,2020-06-01,24.0,0.0,24.0
2020-21,15,Mizoram,2020-07,2020-07-01,37.756285723000005,0.0,37.756285723000005
2020-21,15,Mizoram,2020-08,2020-08-01,29.599583562,0.0,29.599583562
2020-21,15,Mizoram,2020-09,2020-09-01,31.406492525999997,0.0,31.406492525999997
2020-21,15,Mizoram,2020-10,2020-10-01,43.495982065,0.0,43.495982065
2020-21,15,Mizoram,2020-11,2020-11-01,35.567693608999996,0.0,35.567693608999996
2020-21,15,Mizoram,2020-12,2020-12-01,48.485182406,0.0,48.485182406
2020-21,15,Mizoram,2021-01,2021-01-01,42.885414974,0.0,42.885414974
2020-21,15,Mizoram,2021-02,2021-02-01,44.42149503700001,11.318636494806368,55.74013153180638
2020-21,15,Mizoram,2021-03,2021-03-01,42.568098661,6.608715,49.176813661
2020-21,16,Tripura,2020-04,2020-04-01,4.21,0.0,4.21
2020-21,16,Tripura,2020-05,2020-05-01,23.85,0.0,23.85
2020-21,16,Tripura,2020-06,2020-06-01,35.2,0.0,35.2
2020-21,16,Tripura,2020-07,2020-07-01,70.67536847699999,0.0,70.67536847699999
2020-21,16,Tripura,2020-08,2020-08-01,46.27467173600001,0.0,46.27467173600001
2020-21,16,Tripura,2020-09,2020-09-01,68.595733538,0.0,68.595733538
2020-21,16,Tripura,2020-10,2020-10-01,66.937901608,0.0,66.937901608
2020-21,16,Tripura,2020-11,2020-11-01,66.15641085499999,0.0,66.15641085499999
2020-21,16,Tripura,2020-12,2020-12-01,60.235476173,0.0,60.235476173
2020-21,16,Tripura,2021-01,2021-01-01,60.18286624299999,0.0,60.18286624299999
2020-21,16,Tripura,2021-02,2021-02-01,57.14698214599999,47.26151664916012,104.40849879516011
2020-21,16,Tripura,2021-03,2021-03-01,53.039537493,27.5605205,80.600057993
2020-21,17,Meghalaya,2020-04,2020-04-01,4.47,0.0,4.47
2020-21,17,Meghalaya,2020-05,2020-05-01,12.54,0.0,12.54
2020-21,17,Meghalaya,2020-06,2020-06-01,21.8,0.0,21.8
2020-21,17,Meghalaya,2020-07,2020-07-01,44.483122176,0.0,44.483122176
2020-21,17,Meghalaya,2020-08,2020-08-01,34.49421047,0.0,34.49421047
2020-21,17,Meghalaya,2020-09,2020-09-01,43.629258145,0.0,43.629258145
2020-21,17,Meghalaya,2020-10,2020-10-01,61.65815838300001,0.0,61.65815838300001
2020-21,17,Meghalaya,2020-11,2020-11-01,45.345069609,0.0,45.345069609
2020-21,17,Meghalaya,2020-12,2020-12-01,59.067761278999996,0.0,59.067761278999996
2020-21,17,Meghalaya,2021-01,2021-01-01,53.600941831,0.0,53.600941831
2020-21,17,Meghalaya,2021-02,2021-02-01,49.45603805499999,38.10725891981831,87.5632969748183
2020-21,17,Meghalaya,2021-03,2021-03-01,45.390125952000005,22.2227121,67.612838052
2020-21,18,Assam,2020-04,2020-04-01,47.3,0.0,47.3
2020-21,18,Assam,2020-05,2020-05-01,171.49,0.0,171.49
2020-21,18,Assam,2020-06,2020-06-01,226.8,0.0,226.8
2020-21,18,Assam,2020-07,2020-07-01,324.65207704899996,0.0,324.65207704899996
2020-21,18,Assam,2020-08,2020-08-01,275.844193838,0.0,275.844193838
2020-21,18,Assam,2020-09,2020-09-01,395.8352374989999,0.0,395.8352374989999
2020-21,18,Assam,2020-10,2020-10-01,502.40873911100005,0.0,502.40873911100005
2020-21,18,Assam,2020-11,2020-11-01,432.24058610700007,0.0,432.24058610700007
2020-21,18,Assam,2020-12,2020-12-01,413.665805383,0.0,413.665805383
2020-21,18,Assam,2021-01,2021-01-01,483.7925208230001,0.0,483.7925208230001
2020-21,18,Assam,2021-02,2021-02-01,428.23178215400003,358.68368754231204,786.9154696963121
2020-21,18,Assam,2021-03,2021-03-01,451.023316059,209.227561,660.250877059
2020-21,19,West Bengal,2020-04,2020-04-01,155.14,0.0,155.14
2020-21,19,West Bengal,2020-05,2020-05-01,438.46,0.0,438.46
2020-21,19,West Bengal,2020-06,2020-06-01,503.2,0.0,503.2
2020-21,19,West Bengal,2020-07,2020-07-01,835.686175435,0.0,835.686175435
2020-21,19,West Bengal,2020-08,2020-08-01,772.4053020439999,0.0,772.4053020439999
2020-21,19,West Bengal,2020-09,2020-09-01,843.4087561439999,0.0,843.4087561439999
2020-21,19,West Bengal,2020-10,2020-10-01,1083.807134262,0.0,1083.807134262
2020-21,19,West Bengal,2020-11,2020-11-01,1003.501659686,0.0,1003.501659686
2020-21,19,West Bengal,2020-12,2020-12-01,922.1479162730002,0.0,922.1479162730002
2020-21,19,West Bengal,2021-01,2021-01-01,1029.1900261939998,0.0,1029.1900261939998
2020-21,19,West Bengal,2021-02,2021-02-01,877.539674034,1204.388078933252,2081.9277529672518
2020-21,19,West Bengal,2021-03,2021-03-01,879.1749596100001,702.5572459,1581.73220551
2020-21,20,Jharkhand,2020-04,2020-04-01,44.14,0.0,44.14
2020-21,20,Jharkhand,2020-05,2020-05-01,108.36,0.0,108.36
2020-21,20,Jharkhand,2020-06,2020-06-01,154.3,0.0,154.3
2020-21,20,Jharkhand,2020-07,2020-07-01,228.38961484600006,0.0,228.38961484600006
2020-21,20,Jharkhand,2020-08,2020-08-01,236.398737627,0.0,236.398737627
2020-21,20,Jharkhand,2020-09,2020-09-01,285.572774793,0.0,285.572774793
2020-21,20,Jharkhand,2020-10,2020-10-01,306.0370303040001,0.0,306.0370303040001
2020-21,20,Jharkhand,2020-11,2020-11-01,308.82738591099996,0.0,308.82738591099996
2020-21,20,Jharkhand,2020-12,2020-12-01,284.209766131,0.0,284.209766131
2020-21,20,Jharkhand,2021-01,2021-01-01,256.890888432,0.0,256.890888432
2020-21,20,Jharkhand,2021-02,2021-02-01,153.30932987,384.15949006040285,537.4688199304028
2020-21,20,Jharkhand,2021-03,2021-03-01,154.16340221900003,224.0971699,378.260572119
2020-21,21,Odisha,2020-04,2020-04-01,59.76,0.0,59.76
2020-21,21,Odisha,2020-05,2020-05-01,231.25,0.0,231.25
2020-21,21,Odisha,2020-06,2020-06-01,319.5,0.0,319.5
2020-21,21,Odisha,2020-07,2020-07-01,435.58730065500004,0.0,435.58730065500004
2020-21,21,Odisha,2020-08,2020-08-01,286.916736989,0.0,286.916736989
2020-21,21,Odisha,2020-09,2020-09-01,437.4874625789999,0.0,437.4874625789999
2020-21,21,Odisha,2020-10,2020-10-01,480.836285727,0.0,480.836285727
2020-21,21,Odisha,2020-11,2020-11-01,477.89396770300004,0.0,477.89396770300004
2020-21,21,Odisha,2020-12,2020-12-01,414.423430831,0.0,414.423430831
2020-21,21,Odisha,2021-01,2021-01-01,516.1173905879999,0.0,516.1173905879999
2020-21,21,Odisha,2021-02,2021-02-01,441.025011454,662.1579757557254,1103.1829872097253
2020-21,21,Odisha,2021-03,2021-03-01,378.927456139,386.2648699,765.192326039
2020-21,22,Chhattisgarh,2020-04,2020-04-01,92.83,0.0,92.83
2020-21,22,Chhattisgarh,2020-05,2020-05-01,136.49,0.0,136.49
2020-21,22,Chhattisgarh,2020-06,2020-06-01,77.1,0.0,77.1
2020-21,22,Chhattisgarh,2020-07,2020-07-01,175.60032970600002,0.0,175.60032970600002
2020-21,22,Chhattisgarh,2020-08,2020-08-01,122.457348407,0.0,122.457348407
2020-21,22,Chhattisgarh,2020-09,2020-09-01,174.61489267799996,0.0,174.61489267799996
2020-21,22,Chhattisgarh,2020-10,2020-10-01,220.119692545,0.0,220.119692545
2020-21,22,Chhattisgarh,2020-11,2020-11-01,224.25985318099998,0.0,224.25985318099998
2020-21,22,Chhattisgarh,2020-12,2020-12-01,253.62083899499999,0.0,253.62083899499999
2020-21,22,Chhattisgarh,2021-01,2021-01-01,181.136141514,0.0,181.136141514
2020-21,22,Chhattisgarh,2021-02,2021-02-01,151.803375653,440.8945990108587,592.6979746638588
2020-21,22,Chhattisgarh,2021-03,2021-03-01,113.011028796,257.1952126,370.206241396
2020-21,23,Madhya Pradesh,2020-04,2020-04-01,101.97,0.0,101.97
2020-21,23,Madhya Pradesh,2020-05,2020-05-01,360.83,0.0,360.83
2020-21,23,Madhya Pradesh,2020-06,2020-06-01,455.2,0.0,455.2
2020-21,23,Madhya Pradesh,2020-07,2020-07-01,1011.5325330229998,0.0,1011.5325330229998
2020-21,23,Madhya Pradesh,2020-08,2020-08-01,785.5537159649999,0.0,785.5537159649999
2020-21,23,Madhya Pradesh,2020-09,2020-09-01,854.6583987969998,0.0,854.6583987969998
2020-21,23,Madhya Pradesh,2020-10,2020-10-01,979.9475174520003,0.0,979.9475174520003
2020-21,23,Madhya Pradesh,2020-11,2020-11-01,979.3479371939999,0.0,979.3479371939999
2020-21,23,Madhya Pradesh,2020-12,2020-12-01,1019.6571679450001,0.0,1019.6571679450001
2020-21,23,Madhya Pradesh,2021-01,2021-01-01,837.8753256729999,0.0,837.8753256729999
2020-21,23,Madhya Pradesh,2021-02,2021-02-01,827.428136046,918.6191186537204,1746.0472546997203
2020-21,23,Madhya Pradesh,2021-03,2021-03-01,868.7133015840002,535.8687491,1404.582050684
2020-21,24,Gujarat,2020-04,2020-04-01,35.96,0.0,35.96
2020-21,24,Gujarat,2020-05,2020-05-01,491.26,0.0,491.26
2020-21,24,Gujarat,2020-06,2020-06-01,357.4,0.0,357.4
2020-21,24,Gujarat,2020-07,2020-07-01,613.8704592999998,0.0,613.8704592999998
2020-21,24,Gujarat,2020-08,2020-08-01,396.56842909200003,0.0,396.56842909200003
2020-21,24,Gujarat,2020-09,2020-09-01,452.499246198,0.0,452.499246198
